# x y z us_num us_exact err_us uc_num uc_exact err_uc u_num u_exact err_u
4.516129032258e-01 2.580645161290e-01 6.451612903226e-01 2.190013948644e-01 2.192825068407e-01 2.811119762975e-04 1.095132347439e-01 1.096412534203e-01 1.280186764719e-04 2.434535726660e-01 2.437592890236e-01 3.057163576284e-04
4.838709677419e-01 2.580645161290e-01 6.451612903226e-01 2.322198304127e-01 2.325025635584e-01 2.827331456585e-04 1.161225623885e-01 1.162512817792e-01 1.287193906714e-04 2.581475376112e-01 2.584549967333e-01 3.074591221048e-04
5.161290322581e-01 2.580645161290e-01 6.451612903226e-01 2.483656462631e-01 2.486483794088e-01 2.827331456635e-04 1.241954703137e-01 1.243241897044e-01 1.287193906682e-04 2.760955839424e-01 2.764030430645e-01 3.074591221073e-04
5.483870967742e-01 2.580645161290e-01 6.451612903226e-01 2.678416486323e-01 2.681227606086e-01 2.811119763119e-04 1.339333616278e-01 1.340613803043e-01 1.280186764628e-04 2.977454799674e-01 2.980511963250e-01 3.057163576355e-04
5.806451612903e-01 2.580645161290e-01 6.451612903226e-01 2.910766636390e-01 2.913545008722e-01 2.778372332395e-04 1.455506492556e-01 1.456772504361e-01 1.266011805122e-04 3.235739182203e-01 3.238761131003e-01 3.021948800268e-04
6.129032258065e-01 2.580645161290e-01 6.451612903226e-01 3.185255379868e-01 3.187983814120e-01 2.728434252081e-04 1.592747563176e-01 1.593991907060e-01 1.244343884046e-04 3.540865162412e-01 3.543833382539e-01 2.968220126925e-04
6.451612903226e-01 2.580645161290e-01 6.451612903226e-01 3.506691403280e-01 3.509351709382e-01 2.660306102117e-04 1.753461168902e-01 1.754675854691e-01 1.214685789059e-04 3.898178181343e-01 3.901073049271e-01 2.894867928373e-04
6.774193548387e-01 2.580645161290e-01 6.451612903226e-01 3.880143632999e-01 3.882716256588e-01 2.572623588711e-04 1.940181771455e-01 1.941358128294e-01 1.176356838927e-04 4.313312968976e-01 4.316113345393e-01 2.800376417329e-04
7.096774193548e-01 2.580645161290e-01 6.451612903226e-01 4.310941262039e-01 4.313404892796e-01 2.463630757208e-04 2.155573968623e-01 2.156702446398e-01 1.128477775567e-04 4.792193574933e-01 4.794876367877e-01 2.682792943732e-04
7.419354838710e-01 2.580645161290e-01 6.451612903226e-01 4.804673782481e-01 4.807004930045e-01 2.331147564066e-04 2.402432512766e-01 2.403502465022e-01 1.069952256496e-04 5.341033405765e-01 5.343573096473e-01 2.539690707821e-04
7.741935483871e-01 2.580645161290e-01 6.451612903226e-01 5.367191021880e-01 5.369363555350e-01 2.172533469631e-04 2.683682332004e-01 2.684681777675e-01 9.994456712686e-05 5.966335267033e-01 5.968703393712e-01 2.368126678995e-04
8.064516129032e-01 2.580645161290e-01 6.451612903226e-01 6.004603180517e-01 6.006587830704e-01 1.984650187551e-04 3.002378552635e-01 3.003293915352e-01 9.153627170705e-05 6.674891406768e-01 6.677056004903e-01 2.164598134556e-04
8.387096774194e-01 2.580645161290e-01 6.451612903226e-01 6.723280864146e-01 6.725044693082e-01 1.763828935836e-04 3.361706520290e-01 3.362522346541e-01 8.158262508950e-05 7.473783554458e-01 7.475708558134e-01 1.925003676216e-04
8.709677419355e-01 2.580645161290e-01 6.451612903226e-01 7.529855104052e-01 7.531360954434e-01 1.505850381802e-04 3.764981815869e-01 3.765680477217e-01 6.986613478949e-05 8.370382946533e-01 8.372027564274e-01 1.644617741037e-04
9.032258064516e-01 2.580645161290e-01 6.451612903226e-01 8.431217353389e-01 8.432423301690e-01 1.205948301184e-04 4.215650260924e-01 4.216211650845e-01 5.613899207507e-05 9.372350326196e-01 9.373668416970e-01 1.318090773298e-04
9.354838709677e-01 2.580645161290e-01 6.451612903226e-01 9.434519447408e-01 9.435378296758e-01 8.588493501549e-05 4.717287906385e-01 4.717689148379e-01 4.012419937705e-05 1.048763590386e+00 1.048857539265e+00 9.394887829228e-05
9.677419354839e-01 2.580645161290e-01 6.451612903226e-01 1.054717351715e+00 1.054763237652e+00 4.588593695298e-05 5.273600999425e-01 5.273816188262e-01 2.151888372237e-05 1.172447926664e+00 1.172498165051e+00 5.023838705154e-05
1.000000000000e+00 2.580645161290e-01 6.451612903226e-01 1.177685185285e+00 1.177685185285e+00 0.000000000000e+00 5.888425926427e-01 5.888425926427e-01 0.000000000000e+00 1.309140923254e+00 1.309140923254e+00 0.000000000000e+00
0.000000000000e+00 2.903225806452e-01 6.451612903226e-01 1.803543178769e-01 1.803543178769e-01 0.000000000000e+00 9.017715893845e-02 9.017715893845e-02 0.000000000000e+00 2.004858523893e-01 2.004858523893e-01 0.000000000000e+00
3.225806451613e-02 2.903225806452e-01 6.451612903226e-01 1.803075065340e-01 1.803554006893e-01 4.789415531375e-05 9.015528849445e-02 9.017770034466e-02 2.241185021404e-05 2.004346453512e-01 2.004870560676e-01 5.241071638781e-05
6.451612903226e-02 2.903225806452e-01 6.451612903226e-01 1.802817835421e-01 1.803716428755e-01 8.985933337990e-05 9.014393074792e-02 9.018582143774e-02 4.189068981295e-05 2.004068635832e-01 2.005051112413e-01 9.824765805366e-05
9.677419354839e-02 2.903225806452e-01 6.451612903226e-01 1.803155706592e-01 1.804420256821e-01 1.264550229101e-04 9.016227094511e-02 9.022101284107e-02 5.874189596243e-05 2.004452037128e-01 2.005833503273e-01 1.381466145016e-04
1.290322580645e-01 2.903225806452e-01 6.451612903226e-01 1.804732990103e-01 1.806315178540e-01 1.582188436812e-04 9.024250510884e-02 9.031575892698e-02 7.325381813841e-05 2.006212782473e-01 2.007939940204e-01 1.727157730614e-04
1.612903225806e-01 2.903225806452e-01 6.451612903226e-01 1.808454212329e-01 1.810310756334e-01 1.856544005087e-04 9.042984502568e-02 9.051553781668e-02 8.569279100332e-05 2.010356284895e-01 2.012381512933e-01 2.025228038053e-04
1.935483870968e-01 2.903225806452e-01 6.451612903226e-01 1.815484199894e-01 1.817576427607e-01 2.092227712792e-04 9.078252152050e-02 9.087882138035e-02 9.629985985035e-05 2.018177334689e-01 2.020458193966e-01 2.280859277244e-04
2.258064516129e-01 2.903225806452e-01 6.451612903226e-01 1.827248128976e-01 1.829541504741e-01 2.293375765223e-04 9.137178606146e-02 9.147707523705e-02 1.052891755984e-04 2.031260149581e-01 2.033758838588e-01 2.498689007284e-04
2.580645161290e-01 2.903225806452e-01 6.451612903226e-01 1.845431544339e-01 1.847895175096e-01 2.463630756955e-04 9.228191097723e-02 9.239475875481e-02 1.128477775779e-04 2.051478391920e-01 2.054161184863e-01 2.682792943632e-04
2.903225806452e-01 2.903225806452e-01 6.451612903226e-01 1.871980356086e-01 1.874586501011e-01 2.606144924908e-04 9.361018868035e-02 9.372932505054e-02 1.191363701932e-04 2.080995161744e-01 2.083831853636e-01 2.836691891796e-04
3.225806451613e-01 2.903225806452e-01 6.451612903226e-01 1.909100822235e-01 1.911824419802e-01 2.723597567338e-04 9.546693029232e-02 9.559122099010e-02 1.242906977834e-04 2.122262974694e-01 2.125226348528e-01 2.963373833312e-04
3.548387096774e-01 2.903225806452e-01 6.451612903226e-01 1.959259524014e-01 1.962077743765e-01 2.818219750996e-04 9.797546400151e-02 9.810388718827e-02 1.284231867644e-04 2.178023732352e-01 2.181089055940e-01 3.065323588633e-04
3.870967741935e-01 2.903225806452e-01 6.451612903226e-01 2.025183339000e-01 2.028075160175e-01 2.891821174764e-04 1.012721333972e-01 1.014037580088e-01 1.316246115917e-04 2.251308690632e-01 2.254453245055e-01 3.144554423337e-04
4.193548387097e-01 2.903225806452e-01 6.451612903226e-01 2.109859415573e-01 2.112805231283e-01 2.945815710397e-04 1.055062959417e-01 1.056402615642e-01 1.339656225140e-04 2.345438430037e-01 2.348641067832e-01 3.202637794405e-04
4.516129032258e-01 2.903225806452e-01 6.451612903226e-01 2.216535150882e-01 2.219516394321e-01 2.981243438848e-04 1.108403216799e-01 1.109758197161e-01 1.354980361215e-04 2.464022830143e-01 2.467263559009e-01 3.240728866010e-04
4.838709677419e-01 2.903225806452e-01 6.451612903226e-01 2.348718173592e-01 2.351716961498e-01 2.998787906559e-04 1.174495922420e-01 1.175858480749e-01 1.362558328960e-04 2.610961049685e-01 2.614220636105e-01 3.259586419979e-04
5.161290322581e-01 2.903225806452e-01 6.451612903226e-01 2.510176332096e-01 2.513175120003e-01 2.998787906617e-04 1.255225001672e-01 1.256587560001e-01 1.362558328915e-04 2.790441512997e-01 2.793701099417e-01 3.259586420004e-04
5.483870967742e-01 2.903225806452e-01 6.451612903226e-01 2.704937688561e-01 2.707918932000e-01 2.981243439011e-04 1.352604485639e-01 1.353959466000e-01 1.354980361089e-04 3.006941903156e-01 3.010182632022e-01 3.240728866079e-04
5.806451612903e-01 2.903225806452e-01 6.451612903226e-01 2.937290518926e-01 2.940236334637e-01 2.945815710650e-04 1.468778511093e-01 1.470118167318e-01 1.339656224940e-04 3.265229161981e-01 3.268431799775e-01 3.202637794509e-04
6.129032258065e-01 2.903225806452e-01 6.451612903226e-01 3.211783318860e-01 3.214675140035e-01 2.891821175076e-04 1.606021323902e-01 1.607337570017e-01 1.316246115661e-04 3.570359496888e-01 3.573504051311e-01 3.144554423461e-04
6.451612903226e-01 2.903225806452e-01 6.451612903226e-01 3.533224815545e-01 3.536043035296e-01 2.818219751337e-04 1.766737285781e-01 1.768021517648e-01 1.284231867347e-04 3.927678394455e-01 3.930743718044e-01 3.065323588760e-04
6.774193548387e-01 2.903225806452e-01 6.451612903226e-01 3.906683984935e-01 3.909407582502e-01 2.723597567669e-04 1.953460884274e-01 1.954703791251e-01 1.242906977516e-04 4.342820640332e-01 4.345784014166e-01 2.963373833419e-04
7.096774193548e-01 2.903225806452e-01 6.451612903226e-01 4.337490073786e-01 4.340096218711e-01 2.606144925210e-04 2.168856745654e-01 2.170048109355e-01 1.191363701615e-04 4.821710344757e-01 4.824547036649e-01 2.836691891878e-04
7.419354838710e-01 2.903225806452e-01 6.451612903226e-01 4.831232625202e-01 4.833696255960e-01 2.463630757193e-04 2.415719650204e-01 2.416848127980e-01 1.128477775479e-04 5.370560972301e-01 5.373243765245e-01 2.682792943670e-04
7.741935483871e-01 2.903225806452e-01 6.451612903226e-01 5.393761505499e-01 5.396054881264e-01 2.293375765392e-04 2.696974548876e-01 2.698027440632e-01 1.052891755713e-04 5.995875373477e-01 5.998374062484e-01 2.498689007281e-04
8.064516129032e-01 2.903225806452e-01 6.451612903226e-01 6.031186928906e-01 6.033279156619e-01 2.092227712890e-04 3.015676579711e-01 3.016639578310e-01 9.629985982690e-05 6.704445814398e-01 6.706726673675e-01 2.280859277201e-04
8.387096774194e-01 2.903225806452e-01 6.451612903226e-01 6.749879474992e-01 6.751736018997e-01 1.856544005121e-04 3.375011081589e-01 3.375868009498e-01 8.569279098442e-05 7.503353998869e-01 7.505379226907e-01 2.025228037980e-04
8.709677419355e-01 2.903225806452e-01 6.451612903226e-01 7.556470091912e-01 7.558052280349e-01 1.582188436801e-04 3.778293601993e-01 3.779026140174e-01 7.325381812368e-05 8.399971075316e-01 8.401698233047e-01 1.727157730524e-04
9.032258064516e-01 2.903225806452e-01 6.451612903226e-01 8.457850077376e-01 8.459114627605e-01 1.264550229066e-04 4.228969894843e-01 4.229557313802e-01 5.874189595212e-05 9.401957619597e-01 9.403339085742e-01 1.381466144932e-04
9.354838709677e-01 2.903225806452e-01 6.451612903226e-01 9.461171029339e-01 9.462069622672e-01 8.985933337635e-05 4.730615904438e-01 4.731034811336e-01 4.189068980648e-05 1.051726358484e+00 1.051824606142e+00 9.824765804733e-05
9.677419354839e-01 2.903225806452e-01 6.451612903226e-01 1.057384476089e+00 1.057432370244e+00 4.789415531259e-05 5.286937732717e-01 5.287161851219e-01 2.241185021068e-05 1.175412821212e+00 1.175465231928e+00 5.241071638507e-05
1.000000000000e+00 2.903225806452e-01 6.451612903226e-01 1.180354317877e+00 1.180354317877e+00 0.000000000000e+00 5.901771589385e-01 5.901771589385e-01 0.000000000000e+00 1.312107990131e+00 1.312107990131e+00 0.000000000000e+00
0.000000000000e+00 3.225806451613e-01 6.451612903226e-01 1.840781097560e-01 1.840781097560e-01 0.000000000000e+00 9.203905487802e-02 9.203905487802e-02 0.000000000000e+00 2.046253018785e-01 2.046253018785e-01 0.000000000000e+00
3.225806451613e-02 3.225806451613e-01 6.451612903226e-01 1.840296662365e-01 1.840791925684e-01 4.952633190100e-05 9.201646333451e-02 9.203959628422e-02 2.313294970661e-05 2.045723317994e-01 2.046265055567e-01 5.417375734668e-05
6.451612903226e-02 3.225806451613e-01 6.451612903226e-01 1.840023423392e-01 1.840954347546e-01 9.309241535158e-05 9.200439882184e-02 9.204771737730e-02 4.331855545897e-05 2.045428210486e-01 2.046445607304e-01 1.017396818254e-04
9.677419354839e-02 3.225806451613e-01 6.451612903226e-01 1.840345887504e-01 1.841658175613e-01 1.312288108559e-04 9.202205980037e-02 9.208290878063e-02 6.084898026459e-05 2.045794977354e-01 2.047227998165e-01 1.433020810528e-04
1.290322580645e-01 3.225806451613e-01 6.451612903226e-01 1.841908612906e-01 1.843553097331e-01 1.644484424483e-04 9.210165348849e-02 9.217765486654e-02 7.600137804310e-05 2.047540011969e-01 2.049334435096e-01 1.794423126229e-04
1.612903225806e-01 3.225806451613e-01 6.451612903226e-01 1.845616319289e-01 1.847548675125e-01 1.932355835909e-04 9.228840031687e-02 9.237743375624e-02 8.903343937175e-05 2.051668936730e-01 2.053776007825e-01 2.107071094161e-04
1.935483870968e-01 3.225806451613e-01 6.451612903226e-01 1.852633969972e-01 1.854814346398e-01 2.180376426185e-04 9.264053707278e-02 9.274071731991e-02 1.001802471311e-04 2.059476689174e-01 2.061852688858e-01 2.375999683868e-04
2.258064516129e-01 3.225806451613e-01 6.451612903226e-01 1.864386825288e-01 1.866779423532e-01 2.392598244237e-04 9.322931871349e-02 9.333897117662e-02 1.096524631219e-04 2.072547576692e-01 2.075153333480e-01 2.605756787517e-04
2.580645161290e-01 3.225806451613e-01 6.451612903226e-01 1.882560470299e-01 1.885133093887e-01 2.572623588422e-04 9.413901901046e-02 9.425665469437e-02 1.176356839142e-04 2.092755303338e-01 2.095555679755e-01 2.800376417202e-04
2.903225806452e-01 3.225806451613e-01 6.451612903226e-01 1.909100822235e-01 1.911824419802e-01 2.723597567336e-04 9.546693029232e-02 9.559122099010e-02 1.242906977834e-04 2.122262974694e-01 2.125226348528e-01 2.963373833310e-04
3.225806451613e-01 3.225806451613e-01 6.451612903226e-01 1.946214123759e-01 1.949062338593e-01 2.848214834462e-04 9.732336258512e-02 9.745311692966e-02 1.297543445469e-04 2.163523087562e-01 2.166620843419e-01 3.097755857250e-04
3.548387096774e-01 3.225806451613e-01 6.451612903226e-01 1.996366927720e-01 1.999315662557e-01 2.948734836196e-04 9.983164242254e-02 9.996578312783e-02 1.341407052978e-04 2.219277510702e-01 2.222483550832e-01 3.206040130384e-04
3.870967741935e-01 3.225806451613e-01 6.451612903226e-01 2.062286078009e-01 2.065313078966e-01 3.027000957258e-04 1.031281115461e-01 1.032656539483e-01 1.375424022086e-04 2.292557461700e-01 2.295847739947e-01 3.290278247198e-04
4.193548387097e-01 3.225806451613e-01 6.451612903226e-01 2.146958689937e-01 2.150043150075e-01 3.084460137373e-04 1.073621256561e-01 1.075021575037e-01 1.400318476431e-04 2.386683483712e-01 2.390035562723e-01 3.352079011161e-04
4.516129032258e-01 3.225806451613e-01 6.451612903226e-01 2.253632132515e-01 2.256754313113e-01 3.122180597791e-04 1.126960533219e-01 1.128377156556e-01 1.416623337581e-04 2.505265424662e-01 2.508658053901e-01 3.392629238213e-04
4.838709677419e-01 3.225806451613e-01 6.451612903226e-01 2.385814014141e-01 2.388954880290e-01 3.140866148831e-04 1.193052751208e-01 1.194477440145e-01 1.424688937158e-04 2.652202420547e-01 2.655615130997e-01 3.412710449298e-04
5.161290322581e-01 3.225806451613e-01 6.451612903226e-01 2.547272172645e-01 2.550413038794e-01 3.140866148896e-04 1.273781830460e-01 1.275206519397e-01 1.424688937102e-04 2.831682883860e-01 2.835095594309e-01 3.412710449322e-04
5.483870967742e-01 3.225806451613e-01 6.451612903226e-01 2.742034670194e-01 2.745156850792e-01 3.122180597971e-04 1.371161802058e-01 1.372578425396e-01 1.416623337419e-04 3.048184497676e-01 3.051577126914e-01 3.392629238277e-04
5.806451612903e-01 3.225806451613e-01 6.451612903226e-01 2.974389793290e-01 2.977474253428e-01 3.084460137656e-04 1.487336808238e-01 1.488737126714e-01 1.400318476174e-04 3.306474215656e-01 3.309826294667e-01 3.352079011260e-04
6.129032258065e-01 3.225806451613e-01 6.451612903226e-01 3.248886057868e-01 3.251913058826e-01 3.027000957607e-04 1.624581105391e-01 1.625956529413e-01 1.375424021752e-04 3.611608267956e-01 3.614898546203e-01 3.290278247311e-04
6.451612903226e-01 3.225806451613e-01 6.451612903226e-01 3.570332219251e-01 3.573280954088e-01 2.948734836580e-04 1.785299069991e-01 1.786640477044e-01 1.341407052586e-04 3.968932172805e-01 3.972138212936e-01 3.206040130495e-04
6.774193548387e-01 3.225806451613e-01 6.451612903226e-01 3.943797286459e-01 3.946645501293e-01 2.848214834839e-04 1.972025207202e-01 1.973322750647e-01 1.297543445047e-04 4.384080753200e-01 4.387178509058e-01 3.097755857339e-04
7.096774193548e-01 3.225806451613e-01 6.451612903226e-01 4.374610539934e-01 4.377334137502e-01 2.723597567680e-04 2.187424161774e-01 2.188667068751e-01 1.242906977407e-04 4.862978157708e-01 4.865941531541e-01 2.963373833368e-04
7.419354838710e-01 3.225806451613e-01 6.451612903226e-01 4.868361551162e-01 4.870934174751e-01 2.572623588704e-04 2.434290730537e-01 2.435467087375e-01 1.176356838730e-04 5.411837883720e-01 5.414638260137e-01 2.800376417216e-04
7.741935483871e-01 3.225806451613e-01 6.451612903226e-01 5.430900201811e-01 5.433292800055e-01 2.392598244444e-04 2.715549875397e-01 2.716646400028e-01 1.096524630838e-04 6.037162800588e-01 6.039768557376e-01 2.605756787486e-04
8.064516129032e-01 3.225806451613e-01 6.451612903226e-01 6.068336698984e-01 6.070517075410e-01 2.180376426311e-04 3.034256735234e-01 3.035258537705e-01 1.001802470977e-04 6.745745168883e-01 6.748121168567e-01 2.375999683792e-04
8.387096774194e-01 3.225806451613e-01 6.451612903226e-01 6.787041581952e-01 6.788973937788e-01 1.932355835967e-04 3.393596634501e-01 3.394486968894e-01 8.903343934347e-05 7.544666650704e-01 7.546773721798e-01 2.107071094057e-04
8.709677419355e-01 3.225806451613e-01 6.451612903226e-01 7.593645714716e-01 7.595290199140e-01 1.644484424489e-04 3.796885085790e-01 3.797645099570e-01 7.600137802061e-05 8.441298304813e-01 8.443092727939e-01 1.794423126114e-04
9.032258064516e-01 3.225806451613e-01 6.451612903226e-01 8.495040258287e-01 8.496352546396e-01 1.312288108541e-04 4.247567783395e-01 4.248176273198e-01 6.084898024822e-05 9.443300559823e-01 9.444733580634e-01 1.433020810425e-04
9.354838709677e-01 3.225806451613e-01 6.451612903226e-01 9.498376617310e-01 9.499307541464e-01 9.309241534861e-05 4.749220585177e-01 4.749653770732e-01 4.331855544837e-05 1.055862315949e+00 1.055964055631e+00 1.017396818170e-04
9.677419354839e-01 3.225806451613e-01 6.451612903226e-01 1.061106635791e+00 1.061156162123e+00 4.952633189936e-05 5.305549481118e-01 5.305780810615e-01 2.313294970135e-05 1.179550507660e+00 1.179604681417e+00 5.417375734251e-05
1.000000000000e+00 3.225806451613e-01 6.451612903226e-01 1.184078109756e+00 1.184078109756e+00 0.000000000000e+00 5.920390548780e-01 5.920390548780e-01 0.000000000000e+00 1.316247439620e+00 1.316247439620e+00 0.000000000000e+00
0.000000000000e+00 3.548387096774e-01 6.451612903226e-01 1.891034421524e-01 1.891034421524e-01 0.000000000000e+00 9.455172107619e-02 9.455172107619e-02 0.000000000000e+00 2.102115726198e-01 2.102115726198e-01 0.000000000000e+00
3.225806451613e-02 3.548387096774e-01 6.451612903226e-01 1.890536977198e-01 1.891045249648e-01 5.082724494199e-05 9.452855798557e-02 9.455226248239e-02 2.370449682199e-05 2.101571990519e-01 2.102127762980e-01 5.557724614874e-05
6.451612903226e-02 3.548387096774e-01 6.451612903226e-01 1.890250961366e-01 1.891207671509e-01 9.567101435284e-05 9.451593248666e-02 9.456038357547e-02 4.445108880674e-05 2.101263100633e-01 2.102308314717e-01 1.045214084457e-04
9.677419354839e-02 3.548387096774e-01 6.451612903226e-01 1.890561097962e-01 1.891911499576e-01 1.350401614159e-04 9.453305287932e-02 9.459557497880e-02 6.252209948306e-05 2.101616573456e-01 2.103090705577e-01 1.474132121337e-04
1.290322580645e-01 3.548387096774e-01 6.451612903226e-01 1.892112134448e-01 1.893806421294e-01 1.694286845993e-04 9.461213490289e-02 9.469032106471e-02 7.818616181869e-05 2.103349007652e-01 2.105197142508e-01 1.848134856021e-04
1.612903225806e-01 3.548387096774e-01 6.451612903226e-01 1.895808943746e-01 1.897801999088e-01 1.993055342089e-04 9.479840580583e-02 9.489009995441e-02 9.169414858842e-05 2.107466191397e-01 2.109638715237e-01 2.172523840654e-04
1.935483870968e-01 3.548387096774e-01 6.451612903226e-01 1.902816603256e-01 1.905067670362e-01 2.251067105149e-04 9.515010734938e-02 9.525338351808e-02 1.032761686947e-04 2.115263185096e-01 2.117715396270e-01 2.452211174708e-04
2.258064516129e-01 3.548387096774e-01 6.451612903226e-01 1.914560449716e-01 1.917032747496e-01 2.472297779995e-04 9.573849770030e-02 9.585163737479e-02 1.131396744859e-04 2.128324377775e-01 2.131016040893e-01 2.691663117770e-04
2.580645161290e-01 3.548387096774e-01 6.451612903226e-01 1.932726111749e-01 1.935386417851e-01 2.660306101818e-04 9.664785231361e-02 9.676932089254e-02 1.214685789265e-04 2.148523519240e-01 2.151418387168e-01 2.894867928233e-04
2.903225806452e-01 3.548387096774e-01 6.451612903226e-01 1.959259524014e-01 1.962077743765e-01 2.818219750995e-04 9.797546400151e-02 9.810388718827e-02 1.284231867644e-04 2.178023732352e-01 2.181089055940e-01 3.065323588632e-04
3.225806451613e-01 3.548387096774e-01 6.451612903226e-01 1.996366927720e-01 1.999315662557e-01 2.948734836197e-04 9.983164242254e-02 9.996578312783e-02 1.341407052978e-04 2.219277510702e-01 2.222483550832e-01 3.206040130384e-04
3.548387096774e-01 3.548387096774e-01 6.451612903226e-01 2.046514862231e-01 2.049568986520e-01 3.054124288800e-04 1.023397132193e-01 1.024784493260e-01 1.387361066726e-04 2.275026706889e-01 2.278346258245e-01 3.319551356446e-04
3.870967741935e-01 3.548387096774e-01 6.451612903226e-01 2.112430151842e-01 2.115566402930e-01 3.136251087382e-04 1.056360169996e-01 1.057783201465e-01 1.423031468553e-04 2.348302515885e-01 2.351710447360e-01 3.407931474887e-04
4.193548387097e-01 3.548387096774e-01 6.451612903226e-01 2.197099890940e-01 2.200296474038e-01 3.196583097551e-04 1.098699083121e-01 1.100148237019e-01 1.449153898080e-04 2.442425457016e-01 2.445898270136e-01 3.472813119807e-04
4.516129032258e-01 3.548387096774e-01 6.451612903226e-01 2.303771429904e-01 2.307007637076e-01 3.236207172322e-04 1.152037547263e-01 1.153503818538e-01 1.466271275463e-04 2.561005357126e-01 2.564520761313e-01 3.515404187497e-04
4.838709677419e-01 3.548387096774e-01 6.451612903226e-01 2.435952363362e-01 2.439208204253e-01 3.255840891390e-04 1.218129360906e-01 1.219604102127e-01 1.474741220502e-04 2.707941336686e-01 2.711477838410e-01 3.536501723252e-04
5.161290322581e-01 3.548387096774e-01 6.451612903226e-01 2.597410521866e-01 2.600666362757e-01 3.255840891458e-04 1.298858440158e-01 1.300333181379e-01 1.474741220434e-04 2.887421799999e-01 2.890958301722e-01 3.536501723272e-04
5.483870967742e-01 3.548387096774e-01 6.451612903226e-01 2.792173967583e-01 2.795410174755e-01 3.236207172520e-04 1.396238816102e-01 1.397705087378e-01 1.466271275265e-04 3.103924430139e-01 3.107439834327e-01 3.515404187557e-04
5.806451612903e-01 3.548387096774e-01 6.451612903226e-01 3.024530994293e-01 3.027727577391e-01 3.196583097858e-04 1.512414634798e-01 1.513863788696e-01 1.449153897764e-04 3.362216188960e-01 3.365689002080e-01 3.472813119895e-04
6.129032258065e-01 3.548387096774e-01 6.451612903226e-01 3.299030131702e-01 3.302166382789e-01 3.136251087768e-04 1.649660159927e-01 1.651083191395e-01 1.423031468141e-04 3.667353322141e-01 3.670761253616e-01 3.407931474988e-04
6.451612903226e-01 3.548387096774e-01 6.451612903226e-01 3.620480153762e-01 3.623534278051e-01 3.054124289226e-04 1.810379777959e-01 1.811767139026e-01 1.387361066244e-04 4.024681368992e-01 4.028000920348e-01 3.319551356544e-04
6.774193548387e-01 3.548387096774e-01 6.451612903226e-01 3.993950090420e-01 3.996898825257e-01 2.948734836617e-04 1.997108005576e-01 1.998449412628e-01 1.341407052454e-04 4.439835176340e-01 4.443041216470e-01 3.206040130455e-04
7.096774193548e-01 3.548387096774e-01 6.451612903226e-01 4.424769241714e-01 4.427587461465e-01 2.818219751382e-04 2.212509498866e-01 2.213793730733e-01 1.284231867108e-04 4.918738915365e-01 4.921804238954e-01 3.065323588668e-04
7.419354838710e-01 3.548387096774e-01 6.451612903226e-01 4.918527192612e-01 4.921187498714e-01 2.660306102138e-04 2.459379063568e-01 2.460593749357e-01 1.214685788741e-04 5.467606099621e-01 5.470500967550e-01 2.894867928218e-04
7.741935483871e-01 3.548387096774e-01 6.451612903226e-01 5.481073826239e-01 5.483546124019e-01 2.472297780242e-04 2.740641665265e-01 2.741773062009e-01 1.131396744372e-04 6.092939601671e-01 6.095631264788e-01 2.691663117713e-04
8.064516129032e-01 3.548387096774e-01 6.451612903226e-01 6.118519332268e-01 6.120770399374e-01 2.251067105303e-04 3.059352438000e-01 3.060385199687e-01 1.032761686512e-04 6.801531664805e-01 6.803983875980e-01 2.452211174604e-04
8.387096774194e-01 3.548387096774e-01 6.451612903226e-01 6.837234206409e-01 6.839227261751e-01 1.993055342171e-04 3.418696689390e-01 3.419613630876e-01 9.169414855131e-05 7.600463905371e-01 7.602636429211e-01 2.172523840522e-04
8.709677419355e-01 3.548387096774e-01 6.451612903226e-01 7.643849236257e-01 7.645543523103e-01 1.694286846017e-04 3.821989899934e-01 3.822771761552e-01 7.818616178895e-05 8.497107300496e-01 8.498955435351e-01 1.848134855881e-04
9.032258064516e-01 3.548387096774e-01 6.451612903226e-01 8.545255468745e-01 8.546605870359e-01 1.350401614151e-04 4.272677714185e-01 4.273302935180e-01 6.252209946117e-05 9.499122155926e-01 9.500596288047e-01 1.474132121211e-04
9.354838709677e-01 3.548387096774e-01 6.451612903226e-01 9.548604155283e-01 9.549560865427e-01 9.567101435115e-05 4.774335921826e-01 4.774780432713e-01 4.445108879236e-05 1.061445804964e+00 1.061550326372e+00 1.045214084363e-04
9.677419354839e-01 3.548387096774e-01 6.451612903226e-01 1.066130667274e+00 1.066181494519e+00 5.082724494110e-05 5.330670427629e-01 5.330907472597e-01 2.370449681466e-05 1.185135374912e+00 1.185190952159e+00 5.557724614391e-05
1.000000000000e+00 3.548387096774e-01 6.451612903226e-01 1.189103442152e+00 1.189103442152e+00 0.000000000000e+00 5.945517210762e-01 5.945517210762e-01 0.000000000000e+00 1.321833710362e+00 1.321833710362e+00 0.000000000000e+00
0.000000000000e+00 3.870967741935e-01 6.451612903226e-01 1.957031837933e-01 1.957031837933e-01 0.000000000000e+00 9.785159189667e-02 9.785159189667e-02 0.000000000000e+00 2.175479915313e-01 2.175479915313e-01 0.000000000000e+00
3.225806451613e-02 3.870967741935e-01 6.451612903226e-01 1.956524356063e-01 1.957042666057e-01 5.183099940217e-05 9.782798986645e-02 9.785213330287e-02 2.414343641861e-05 2.174925361730e-01 2.175491952095e-01 5.665903647908e-05
