# x y z u_s u_c u(t)
8.709677419355e-01 7.096774193548e-01 8.064516129032e-01 2.735623960504e-01 1.367992169060e-01 -2.055805160735e-02
9.032258064516e-01 7.096774193548e-01 8.064516129032e-01 3.789582552975e-01 1.894933533570e-01 -2.848774512475e-02
9.354838709677e-01 7.096774193548e-01 8.064516129032e-01 5.350667640320e-01 2.675432677743e-01 -4.023181605030e-02
9.677419354839e-01 7.096774193548e-01 8.064516129032e-01 7.631132882060e-01 3.815617281521e-01 -5.738647029357e-02
1.000000000000e+00 7.096774193548e-01 8.064516129032e-01 1.091993234793e+00 5.459966173963e-01 -8.212466703721e-02
0.000000000000e+00 7.419354838710e-01 8.064516129032e-01 1.034951388909e-01 5.174756944546e-02 -7.783476628407e-03
3.225806451613e-02 7.419354838710e-01 8.064516129032e-01 1.018058531114e-01 5.090612817948e-02 -7.653671035237e-03
6.451612903226e-02 7.419354838710e-01 8.064516129032e-01 1.003914157813e-01 5.020201640346e-02 -7.544617442423e-03
9.677419354839e-02 7.419354838710e-01 8.064516129032e-01 9.922486674921e-02 4.962168671072e-02 -7.454346340097e-03
1.290322580645e-01 7.419354838710e-01 8.064516129032e-01 9.827126282922e-02 4.914762793134e-02 -7.380263911818e-03
1.612903225806e-01 7.419354838710e-01 8.064516129032e-01 9.749442018552e-02 4.876172930306e-02 -7.319665158454e-03
1.935483870968e-01 7.419354838710e-01 8.064516129032e-01 9.686094295465e-02 4.844728820606e-02 -7.270042546477e-03
2.258064516129e-01 7.419354838710e-01 8.064516129032e-01 9.634200611024e-02 4.818989627305e-02 -7.229224679979e-03
2.580645161290e-01 7.419354838710e-01 8.064516129032e-01 9.591369976441e-02 4.797760760804e-02 -7.195405584786e-03
2.903225806452e-01 7.419354838710e-01 8.064516129032e-01 9.555667909624e-02 4.780076100587e-02 -7.167120747809e-03
3.225806451613e-01 7.419354838710e-01 8.064516129032e-01 9.525565619214e-02 4.765172401367e-02 -7.143210503026e-03
3.548387096774e-01 7.419354838710e-01 8.064516129032e-01 9.499911571936e-02 4.752474951717e-02 -7.122799726688e-03
3.870967741935e-01 7.419354838710e-01 8.064516129032e-01 9.477960798498e-02 4.741612141003e-02 -7.105320618892e-03
4.193548387097e-01 7.419354838710e-01 8.064516129032e-01 9.459507758364e-02 4.732481828992e-02 -7.090613167484e-03
4.516129032258e-01 7.419354838710e-01 8.064516129032e-01 9.445192015855e-02 4.725404133363e-02 -7.079155471281e-03
4.838709677419e-01 7.419354838710e-01 8.064516129032e-01 9.437083566802e-02 4.721414047278e-02 -7.072504336580e-03
5.161290322581e-01 7.419354838710e-01 8.064516129032e-01 9.439709046515e-02 4.722774497569e-02 -7.074067444152e-03
5.483870967742e-01 7.419354838710e-01 8.064516129032e-01 9.461755131475e-02 4.733827996977e-02 -7.090384832156e-03
5.806451612903e-01 7.419354838710e-01 8.064516129032e-01 9.518786162998e-02 4.762355403705e-02 -7.133173168571e-03
6.129032258065e-01 7.419354838710e-01 8.064516129032e-01 9.637445287362e-02 4.821676436772e-02 -7.222485741019e-03
6.451612903226e-01 7.419354838710e-01 8.064516129032e-01 9.861779080676e-02 4.933811935296e-02 -7.391469425451e-03
6.774193548387e-01 7.419354838710e-01 8.064516129032e-01 1.026254249307e-01 5.134136286865e-02 -7.693362958614e-03
7.096774193548e-01 7.419354838710e-01 8.064516129032e-01 1.095061268518e-01 5.478084325026e-02 -8.211585154227e-03
7.419354838710e-01 7.419354838710e-01 8.064516129032e-01 1.209597641363e-01 6.050645046266e-02 -9.074014386296e-03
7.741935483871e-01 7.419354838710e-01 8.064516129032e-01 1.395416608511e-01 6.979579740354e-02 -1.047286925093e-02
8.064516129032e-01 7.419354838710e-01 8.064516129032e-01 1.690251458665e-01 8.453549639497e-02 -1.269197243078e-02
8.387096774194e-01 7.419354838710e-01 8.064516129032e-01 2.148918815500e-01 1.074663279237e-01 -1.614362266626e-02
8.709677419355e-01 7.419354838710e-01 8.064516129032e-01 2.849864855810e-01 1.425105590299e-01 -2.141781992711e-02
9.032258064516e-01 7.419354838710e-01 8.064516129032e-01 3.903800287669e-01 1.952037040960e-01 -2.934719556055e-02
9.354838709677e-01 7.419354838710e-01 8.064516129032e-01 5.464964694603e-01 2.732577597863e-01 -4.109171185973e-02
9.677419354839e-01 7.419354838710e-01 8.064516129032e-01 7.745674844539e-01 3.872886452786e-01 -5.824805300178e-02
1.000000000000e+00 7.419354838710e-01 8.064516129032e-01 1.103495138891e+00 5.517475694455e-01 -8.298968159432e-02
0.000000000000e+00 7.741935483871e-01 8.064516129032e-01 1.220382556976e-01 6.101912784879e-02 -9.178034071674e-03
3.225806451613e-02 7.741935483871e-01 8.064516129032e-01 1.202684801136e-01 6.013730203076e-02 -9.042295568434e-03
6.451612903226e-02 7.741935483871e-01 8.064516129032e-01 1.188063337340e-01 5.940919254074e-02 -8.929777433873e-03
9.677419354839e-02 7.741935483871e-01 8.064516129032e-01 1.176171241139e-01 5.881738517399e-02 -8.837929203274e-03
1.290322580645e-01 7.741935483871e-01 8.064516129032e-01 1.166584632493e-01 5.834064800159e-02 -8.763595740865e-03
1.612903225806e-01 7.741935483871e-01 8.064516129032e-01 1.158879227074e-01 5.795775065618e-02 -8.703600092442e-03
1.935483870968e-01 7.741935483871e-01 8.064516129032e-01 1.152673976438e-01 5.764963888183e-02 -8.655078118588e-03
2.258064516129e-01 7.741935483871e-01 8.064516129032e-01 1.147648094407e-01 5.740028004116e-02 -8.615611555192e-03
2.580645161290e-01 7.741935483871e-01 8.064516129032e-01 1.143541650483e-01 5.719668866805e-02 -8.583236027456e-03
2.903225806452e-01 7.741935483871e-01 8.064516129032e-01 1.140148809763e-01 5.702858571876e-02 -8.556392576437e-03
3.225806451613e-01 7.741935483871e-01 8.064516129032e-01 1.137309941547e-01 5.688800223596e-02 -8.533869834387e-03
3.548387096774e-01 7.741935483871e-01 8.064516129032e-01 1.134906665336e-01 5.676903052113e-02 -8.514767739402e-03
3.870967741935e-01 7.741935483871e-01 8.064516129032e-01 1.132863307167e-01 5.666789621520e-02 -8.498509123136e-03
4.193548387097e-01 7.741935483871e-01 8.064516129032e-01 1.131159188655e-01 5.658357223317e-02 -8.484932577922e-03
4.516129032258e-01 7.741935483871e-01 8.064516129032e-01 1.129858518372e-01 5.651927292162e-02 -8.474517613577e-03
4.838709677419e-01 7.741935483871e-01 8.064516129032e-01 1.129168448698e-01 5.648535652022e-02 -8.468821609324e-03
5.161290322581e-01 7.741935483871e-01 8.064516129032e-01 1.129541337505e-01 5.650443784832e-02 -8.471249227977e-03
5.483870967742e-01 7.741935483871e-01 8.064516129032e-01 1.131844794137e-01 5.661989016180e-02 -8.488331648602e-03
5.806451612903e-01 7.741935483871e-01 8.064516129032e-01 1.137633188424e-01 5.690942010615e-02 -8.531768911937e-03
6.129032258065e-01 7.741935483871e-01 8.064516129032e-01 1.149567555700e-01 5.750606242179e-02 -8.621588336839e-03
6.451612903226e-01 7.741935483871e-01 8.064516129032e-01 1.172047931128e-01 5.862979610004e-02 -8.790900550263e-03
6.774193548387e-01 7.741935483871e-01 8.064516129032e-01 1.212143878002e-01 6.063407029000e-02 -9.092898075470e-03
7.096774193548e-01 7.741935483871e-01 8.064516129032e-01 1.280936211143e-01 6.407289013560e-02 -9.610946211650e-03
7.419354838710e-01 7.741935483871e-01 8.064516129032e-01 1.395416608511e-01 6.979579740354e-02 -1.047286925093e-02
7.741935483871e-01 7.741935483871e-01 8.064516129032e-01 1.581132944876e-01 7.908013792667e-02 -1.187084437390e-02
8.064516129032e-01 7.741935483871e-01 8.064516129032e-01 1.875817740290e-01 9.381248601756e-02 -1.408868811754e-02
8.387096774194e-01 7.741935483871e-01 8.064516129032e-01 2.334295936118e-01 1.167340372713e-01 -1.753876244582e-02
8.709677419355e-01 7.741935483871e-01 8.064516129032e-01 3.035036959198e-01 1.517682189043e-01 -2.281124418897e-02
9.032258064516e-01 7.741935483871e-01 8.064516129032e-01 4.088795759812e-01 2.044527533806e-01 -3.073910089714e-02
9.354838709677e-01 7.741935483871e-01 8.064516129032e-01 5.649880967619e-01 2.825030841963e-01 -4.248281885428e-02
9.677419354839e-01 7.741935483871e-01 8.064516129032e-01 7.930701397798e-01 3.965397268387e-01 -5.963977970978e-02
1.000000000000e+00 7.741935483871e-01 8.064516129032e-01 1.122038255698e+00 5.610191278488e-01 -8.438423903759e-02
0.000000000000e+00 8.064516129032e-01 8.064516129032e-01 1.513455910376e-01 7.567279551879e-02 -1.138212754026e-02
3.225806451613e-02 8.064516129032e-01 8.064516129032e-01 1.494990108560e-01 7.475237265943e-02 -1.124078078486e-02
6.451612903226e-02 8.064516129032e-01 8.064516129032e-01 1.480013609860e-01 7.400631381943e-02 -1.112576296585e-02
9.677419354839e-02 8.064516129032e-01 8.064516129032e-01 1.468057651723e-01 7.341111346123e-02 -1.103360682681e-02
1.290322580645e-01 8.064516129032e-01 8.064516129032e-01 1.458590620660e-01 7.294015595450e-02 -1.096034444755e-02
1.612903225806e-01 8.064516129032e-01 8.064516129032e-01 1.451105729131e-01 7.256808944479e-02 -1.090217523083e-02
1.935483870968e-01 8.064516129032e-01 8.064516129032e-01 1.445165871362e-01 7.227306016632e-02 -1.085581055682e-02
2.258064516129e-01 8.064516129032e-01 8.064516129032e-01 1.440416013284e-01 7.203732569721e-02 -1.081857234527e-02
2.580645161290e-01 8.064516129032e-01 8.064516129032e-01 1.436577424514e-01 7.184696238960e-02 -1.078835327171e-02
2.903225806452e-01 8.064516129032e-01 8.064516129032e-01 1.433435317870e-01 7.169124473217e-02 -1.076352606194e-02
3.225806451613e-01 8.064516129032e-01 8.064516129032e-01 1.430826907358e-01 7.156204667239e-02 -1.074285504100e-02
3.548387096774e-01 8.064516129032e-01 8.064516129032e-01 1.428633815362e-01 7.145346103451e-02 -1.072543984237e-02
3.870967741935e-01 8.064516129032e-01 8.064516129032e-01 1.426781895222e-01 7.136179007146e-02 -1.071071457094e-02
4.193548387097e-01 8.064516129032e-01 8.064516129032e-01 1.425252523790e-01 7.128610970628e-02 -1.069853306350e-02
4.516129032258e-01 8.064516129032e-01 8.064516129032e-01 1.424111868722e-01 7.122973259003e-02 -1.068938926137e-02
4.838709677419e-01 8.064516129032e-01 8.064516129032e-01 1.423568519242e-01 7.120308934338e-02 -1.068485088500e-02
5.161290322581e-01 8.064516129032e-01 8.064516129032e-01 1.424075409673e-01 7.122882440390e-02 -1.068832624642e-02
5.483870967742e-01 8.064516129032e-01 8.064516129032e-01 1.426499548438e-01 7.135028208705e-02 -1.070634105205e-02
5.806451612903e-01 8.064516129032e-01 8.064516129032e-01 1.432393195682e-01 7.164506500688e-02 -1.075057822358e-02
6.129032258065e-01 8.064516129032e-01 8.064516129032e-01 1.444413414930e-01 7.224601113074e-02 -1.084103364229e-02
6.451612903226e-01 8.064516129032e-01 8.064516129032e-01 1.466954058694e-01 7.337279248714e-02 -1.101076956680e-02
6.774193548387e-01 8.064516129032e-01 8.064516129032e-01 1.507076030581e-01 7.537842770829e-02 -1.131291126639e-02
7.096774193548e-01 8.064516129032e-01 8.064516129032e-01 1.575848985989e-01 7.881636661597e-02 -1.183073783012e-02
7.419354838710e-01 8.064516129032e-01 8.064516129032e-01 1.690251458665e-01 8.453549639497e-02 -1.269197243078e-02
7.741935483871e-01 8.064516129032e-01 8.064516129032e-01 1.875817740290e-01 9.381248601756e-02 -1.408868811754e-02
8.064516129032e-01 8.064516129032e-01 8.064516129032e-01 2.170269651108e-01 1.085333763189e-01 -1.630461965359e-02
8.387096774194e-01 8.064516129032e-01 8.064516129032e-01 2.628430344920e-01 1.314392736762e-01 -1.975211542099e-02
8.709677419355e-01 8.064516129032e-01 8.064516129032e-01 3.328785733650e-01 1.664544277446e-01 -2.502147779363e-02
9.032258064516e-01 8.064516129032e-01 8.064516129032e-01 4.382137402056e-01 2.191188884358e-01 -3.294602872939e-02
9.354838709677e-01 8.064516129032e-01 8.064516129032e-01 5.942881480777e-01 2.971524675474e-01 -4.468691839234e-02
9.677419354839e-01 8.064516129032e-01 8.064516129032e-01 8.223558066665e-01 4.111822363037e-01 -6.184252294886e-02
1.000000000000e+00 8.064516129032e-01 8.064516129032e-01 1.151345591038e+00 5.756727955188e-01 -8.658833250618e-02
0.000000000000e+00 8.387096774194e-01 8.064516129032e-01 1.968273792135e-01 9.841368960673e-02 -1.480264022403e-02
3.225806451613e-02 8.387096774194e-01 8.064516129032e-01 1.949208099439e-01 9.746301137986e-02 -1.465700683002e-02
6.451612903226e-02 8.387096774194e-01 8.064516129032e-01 1.934135663013e-01 9.671189351716e-02 -1.454149354496e-02
9.677419354839e-02 8.387096774194e-01 8.064516129032e-01 1.922398177684e-01 9.612735588850e-02 -1.445120544537e-02
1.290322580645e-01 8.387096774194e-01 8.064516129032e-01 1.913312399015e-01 9.567520598223e-02 -1.438103022858e-02
1.612903225806e-01 8.387096774194e-01 8.064516129032e-01 1.906269010683e-01 9.532497012528e-02 -1.432639223294e-02
1.935483870968e-01 8.387096774194e-01 8.064516129032e-01 1.900771492016e-01 9.505182736761e-02 -1.428355293129e-02
2.258064516129e-01 8.387096774194e-01 8.064516129032e-01 1.896435534411e-01 9.483657386305e-02 -1.424961209532e-02
2.580645161290e-01 8.387096774194e-01 8.064516129032e-01 1.892971158831e-01 9.466472477287e-02 -1.422237673281e-02
2.903225806452e-01 8.387096774194e-01 8.064516129032e-01 1.890161944384e-01 9.452547339154e-02 -1.420020685945e-02
3.225806451613e-01 8.387096774194e-01 8.064516129032e-01 1.887848098123e-01 9.441084335199e-02 -1.418188928136e-02
3.548387096774e-01 8.387096774194e-01 8.064516129032e-01 1.885916109364e-01 9.431517063645e-02 -1.416656039690e-02
3.870967741935e-01 8.387096774194e-01 8.064516129032e-01 1.884297114833e-01 9.423502143803e-02 -1.415369424293e-02
4.193548387097e-01 8.387096774194e-01 8.064516129032e-01 1.882977429285e-01 9.416971844203e-02 -1.414318190692e-02
4.516129032258e-01 8.387096774194e-01 8.064516129032e-01 1.882027393294e-01 9.412278301433e-02 -1.413554865364e-02
4.838709677419e-01 8.387096774194e-01 8.064516129032e-01 1.881658723763e-01 9.410480251548e-02 -1.413238541881e-02
5.161290322581e-01 8.387096774194e-01 8.064516129032e-01 1.882326177806e-01 9.413851323624e-02 -1.413711360751e-02
5.483870967742e-01 8.387096774194e-01 8.064516129032e-01 1.884896970423e-01 9.426727095366e-02 -1.415625950304e-02
5.806451612903e-01 8.387096774194e-01 8.064516129032e-01 1.890921543857e-01 9.456858898917e-02 -1.420149097336e-02
6.129032258065e-01 8.387096774194e-01 8.064516129032e-01 1.903052589319e-01 9.517508880403e-02 -1.429276919823e-02
6.451612903226e-01 8.387096774194e-01 8.064516129032e-01 1.925676382134e-01 9.630606619793e-02 -1.446309718268e-02
6.774193548387e-01 8.387096774194e-01 8.064516129032e-01 1.965842319199e-01 9.831396759570e-02 -1.476551096095e-02
7.096774193548e-01 8.387096774194e-01 8.064516129032e-01 2.034603954098e-01 1.017514412693e-01 -1.528316547311e-02
7.419354838710e-01 8.387096774194e-01 8.064516129032e-01 2.148918815500e-01 1.074663279237e-01 -1.614362266626e-02
7.741935483871e-01 8.387096774194e-01 8.064516129032e-01 2.334295936118e-01 1.167340372713e-01 -1.753876244582e-02
8.064516129032e-01 8.387096774194e-01 8.064516129032e-01 2.628430344920e-01 1.314392736762e-01 -1.975211542099e-02
8.387096774194e-01 8.387096774194e-01 8.064516129032e-01 3.086123535391e-01 1.543220622535e-01 -2.319586556264e-02
8.709677419355e-01 8.387096774194e-01 8.064516129032e-01 3.785858078799e-01 1.893064850770e-01 -2.846029059388e-02
9.032258064516e-01 8.387096774194e-01 8.064516129032e-01 4.838471613186e-01 2.419343908617e-01 -3.637898694479e-02
9.354838709677e-01 8.387096774194e-01 8.064516129032e-01 6.398460857009e-01 3.199306130273e-01 -4.811386796150e-02
9.677419354839e-01 8.387096774194e-01 8.064516129032e-01 8.678547573507e-01 4.339312950148e-01 -6.526468562859e-02
1.000000000000e+00 8.387096774194e-01 8.064516129032e-01 1.196827379213e+00 5.984136896067e-01 -9.000884518995e-02
0.000000000000e+00 8.709677419355e-01 8.064516129032e-01 2.662297678504e-01 1.331148839252e-01 -2.002213048898e-02
3.225806451613e-02 8.709677419355e-01 8.064516129032e-01 2.643030921201e-01 1.321538136966e-01 -1.987527709329e-02
6.451612903226e-02 8.709677419355e-01 8.064516129032e-01 2.628341178465e-01 1.314214934052e-01 -1.976293260129e-02
9.677419354839e-02 8.709677419355e-01 8.064516129032e-01 2.617276846438e-01 1.308702834988e-01 -1.967799154820e-02
1.290322580645e-01 8.709677419355e-01 8.064516129032e-01 2.608950383767e-01 1.304557832488e-01 -1.961379947544e-02
1.612903225806e-01 8.709677419355e-01 8.064516129032e-01 2.602639807766e-01 1.301418908846e-01 -1.956492889874e-02
1.935483870968e-01 8.709677419355e-01 8.064516129032e-01 2.597800950840e-01 1.299014062680e-01 -1.952728023319e-02
2.258064516129e-01 8.709677419355e-01 8.064516129032e-01 2.594037680288e-01 1.297145357549e-01 -1.949786311273e-02
2.580645161290e-01 8.709677419355e-01 8.064516129032e-01 2.591064333349e-01 1.295670105319e-01 -1.947451682370e-02
2.903225806452e-01 8.709677419355e-01 8.064516129032e-01 2.588674923379e-01 1.294485451168e-01 -1.945568027575e-02
3.225806451613e-01 8.709677419355e-01 8.064516129032e-01 2.586721524132e-01 1.293517556545e-01 -1.944023022949e-02
3.548387096774e-01 8.709677419355e-01 8.064516129032e-01 2.585101915995e-01 1.292715417807e-01 -1.942738877546e-02
3.870967741935e-01 8.709677419355e-01 8.064516129032e-01 2.583757193742e-01 1.292049667893e-01 -1.941670553237e-02
4.193548387097e-01 8.709677419355e-01 8.064516129032e-01 2.582682076317e-01 1.291517729968e-01 -1.940813529114e-02
4.516129032258e-01 8.709677419355e-01 8.064516129032e-01 2.581953718521e-01 1.291158222185e-01 -1.940225478951e-02
4.838709677419e-01 8.709677419355e-01 8.064516129032e-01 2.581789033417e-01 1.291079617542e-01 -1.940069392833e-02
5.161290322581e-01 8.709677419355e-01 8.064516129032e-01 2.582646239729e-01 1.291511015688e-01 -1.940689963445e-02
5.483870967742e-01 8.709677419355e-01 8.064516129032e-01 2.585394012168e-01 1.292886715463e-01 -1.942740820195e-02
5.806451612903e-01 8.709677419355e-01 8.064516129032e-01 2.591581781742e-01 1.295981361605e-01 -1.947387841553e-02
6.129032258065e-01 8.709677419355e-01 8.064516129032e-01 2.603858039391e-01 1.302119092261e-01 -1.956623782524e-02
6.451612903226e-01 8.709677419355e-01 8.064516129032e-01 2.626600662015e-01 1.313488696891e-01 -1.973742362948e-02
6.774193548387e-01 8.709677419355e-01 8.064516129032e-01 2.666845128619e-01 1.333607718694e-01 -2.004036392353e-02
7.096774193548e-01 8.709677419355e-01 8.064516129032e-01 2.735623960504e-01 1.367992169060e-01 -2.055805160735e-02
7.419354838710e-01 8.709677419355e-01 8.064516129032e-01 2.849864855810e-01 1.425105590299e-01 -2.141781992711e-02
7.741935483871e-01 8.709677419355e-01 8.064516129032e-01 3.035036959198e-01 1.517682189043e-01 -2.281124418897e-02
8.064516129032e-01 8.709677419355e-01 8.064516129032e-01 3.328785733650e-01 1.664544277446e-01 -2.502147779363e-02
8.387096774194e-01 8.709677419355e-01 8.064516129032e-01 3.785858078799e-01 1.893064850770e-01 -2.846029059388e-02
8.709677419355e-01 8.709677419355e-01 8.064516129032e-01 4.484691039890e-01 2.242461984446e-01 -3.371761640177e-02
9.032258064516e-01 8.709677419355e-01 8.064516129032e-01 5.536118202605e-01 2.768152116794e-01 -4.162702312472e-02
9.354838709677e-01 8.709677419355e-01 8.064516129032e-01 7.094726179940e-01 3.547428449550e-01 -5.335110704657e-02
9.677419354839e-01 8.709677419355e-01 8.064516129032e-01 9.373474104832e-01 4.686770961169e-01 -7.049141746129e-02
1.000000000000e+00 8.709677419355e-01 8.064516129032e-01 1.266229767850e+00 6.331148839252e-01 -9.522833545490e-02
0.000000000000e+00 9.032258064516e-01 8.064516129032e-01 3.704921901489e-01 1.852460950745e-01 -2.786331159061e-02
3.225806451613e-02 9.032258064516e-01 8.064516129032e-01 3.686252495461e-01 1.843144642970e-01 -2.772131981681e-02
6.451612903226e-02 9.032258064516e-01 8.064516129032e-01 3.672767378886e-01 1.836419541006e-01 -2.761839808095e-02
9.677419354839e-02 9.032258064516e-01 8.064516129032e-01 3.663062158543e-01 1.831582951671e-01 -2.754402729491e-02
1.290322580645e-01 9.032258064516e-01 8.064516129032e-01 3.656001085097e-01 1.828066847952e-01 -2.748967905608e-02
1.612903225806e-01 9.032258064516e-01 8.064516129032e-01 3.650775604591e-01 1.825466975274e-01 -2.744927060499e-02
1.935483870968e-01 9.032258064516e-01 8.064516129032e-01 3.646838140540e-01 1.823509645649e-01 -2.741867518169e-02
2.258064516129e-01 9.032258064516e-01 8.064516129032e-01 3.643815919385e-01 1.822008600267e-01 -2.739507826249e-02
2.580645161290e-01 9.032258064516e-01 8.064516129032e-01 3.641452191728e-01 1.820835595039e-01 -2.737653766995e-02
2.903225806452e-01 9.032258064516e-01 8.064516129032e-01 3.639567913499e-01 1.819901229114e-01 -2.736169643164e-02
3.225806451613e-01 9.032258064516e-01 8.064516129032e-01 3.638038054153e-01 1.819143093546e-01 -2.734960507166e-02
3.548387096774e-01 9.032258064516e-01 8.064516129032e-01 3.636779157332e-01 1.818519549411e-01 -2.733962824962e-02
3.870967741935e-01 9.032258064516e-01 8.064516129032e-01 3.635747482961e-01 1.818008798071e-01 -2.733143085609e-02
4.193548387097e-01 9.032258064516e-01 8.064516129032e-01 3.634949937785e-01 1.817614346115e-01 -2.732506024524e-02
4.516129032258e-01 9.032258064516e-01 8.064516129032e-01 3.634473393306e-01 1.817379663939e-01 -2.732116675711e-02
4.838709677419e-01 9.032258064516e-01 8.064516129032e-01 3.634542323545e-01 1.817417003890e-01 -2.732143725317e-02
5.161290322581e-01 9.032258064516e-01 8.064516129032e-01 3.635620439024e-01 1.817958215977e-01 -2.732935957709e-02
5.483870967742e-01 9.032258064516e-01 8.064516129032e-01 3.638579658840e-01 1.819439231972e-01 -2.735149349670e-02
5.806451612903e-01 9.032258064516e-01 8.064516129032e-01 3.644969917339e-01 1.822634966064e-01 -2.739950004906e-02
6.129032258065e-01 9.032258064516e-01 8.064516129032e-01 3.657436585499e-01 1.828868022070e-01 -2.749328110798e-02
6.451612903226e-01 9.032258064516e-01 8.064516129032e-01 3.680349426943e-01 1.840323167193e-01 -2.766570989035e-02
6.774193548387e-01 9.032258064516e-01 8.064516129032e-01 3.720728834289e-01 1.860510445290e-01 -2.796959725085e-02
7.096774193548e-01 9.032258064516e-01 8.064516129032e-01 3.789582552975e-01 1.894933533570e-01 -2.848774512475e-02
7.419354838710e-01 9.032258064516e-01 8.064516129032e-01 3.903800287669e-01 1.952037040960e-01 -2.934719556055e-02
7.741935483871e-01 9.032258064516e-01 8.064516129032e-01 4.088795759812e-01 2.044527533806e-01 -3.073910089714e-02
8.064516129032e-01 9.032258064516e-01 8.064516129032e-01 4.382137402056e-01 2.191188884358e-01 -3.294602872939e-02
8.387096774194e-01 9.032258064516e-01 8.064516129032e-01 4.838471613186e-01 2.419343908617e-01 -3.637898694479e-02
8.709677419355e-01 9.032258064516e-01 8.064516129032e-01 5.536118202605e-01 2.768152116794e-01 -4.162702312472e-02
9.032258064516e-01 9.032258064516e-01 8.064516129032e-01 6.585807774966e-01 3.292978467570e-01 -4.952292975740e-02
9.354838709677e-01 9.032258064516e-01 8.064516129032e-01 8.142135223591e-01 4.071120239575e-01 -6.122937085577e-02
9.677419354839e-01 9.032258064516e-01 8.064516129032e-01 1.041832359809e+00 5.209189204895e-01 -7.834989473357e-02
1.000000000000e+00 9.032258064516e-01 8.064516129032e-01 1.370492190149e+00 6.852460950745e-01 -1.030695165565e-01
0.000000000000e+00 9.354838709677e-01 8.064516129032e-01 5.248685560493e-01 2.624342780246e-01 -3.947337220641e-02
3.225806451613e-02 9.354838709677e-01 8.064516129032e-01 5.232121352388e-01 2.616073816366e-01 -3.934766598158e-02
6.451612903226e-02 9.354838709677e-01 8.064516129032e-01 5.221182697276e-01 2.610616847107e-01 -3.926433482846e-02
9.677419354839e-02 9.354838709677e-01 8.064516129032e-01 5.213787001676e-01 2.606930228548e-01 -3.920774628990e-02
1.290322580645e-01 9.354838709677e-01 8.064516129032e-01 5.208586332135e-01 2.604339929718e-01 -3.916776860990e-02
1.612903225806e-01 9.354838709677e-01 8.064516129032e-01 5.204820896989e-01 2.602466105152e-01 -3.913868334034e-02
1.935483870968e-01 9.354838709677e-01 8.064516129032e-01 5.202025907636e-01 2.601076453944e-01 -3.911698692905e-02
2.258064516129e-01 9.354838709677e-01 8.064516129032e-01 5.199903821849e-01 2.600022309426e-01 -3.910043266724e-02
2.580645161290e-01 9.354838709677e-01 8.064516129032e-01 5.198257683426e-01 2.599205294240e-01 -3.908753063484e-02
2.903225806452e-01 9.354838709677e-01 8.064516129032e-01 5.196954099230e-01 2.598558802416e-01 -3.907726982021e-02
3.225806451613e-01 9.354838709677e-01 8.064516129032e-01 5.195902584871e-01 2.598037669749e-01 -3.906896299932e-02
3.548387096774e-01 9.354838709677e-01 8.064516129032e-01 5.195045973955e-01 2.597613377757e-01 -3.906217466501e-02
3.870967741935e-01 9.354838709677e-01 8.064516129032e-01 5.194360798815e-01 2.597274244071e-01 -3.905672388786e-02
4.193548387097e-01 9.354838709677e-01 8.064516129032e-01 5.193869856444e-01 2.597031705563e-01 -3.905277880623e-02
4.516129032258e-01 9.354838709677e-01 8.064516129032e-01 5.193672654787e-01 2.596935541489e-01 -3.905108560151e-02
4.838709677419e-01 9.354838709677e-01 8.064516129032e-01 5.194003756944e-01 2.597103045254e-01 -3.905340731134e-02
5.161290322581e-01 9.354838709677e-01 8.064516129032e-01 5.195334746533e-01 2.597770006338e-01 -3.906329073802e-02
5.483870967742e-01 9.354838709677e-01 8.064516129032e-01 5.198543158392e-01 2.599375174376e-01 -3.908733702150e-02
5.806451612903e-01 9.354838709677e-01 8.064516129032e-01 5.205181826057e-01 2.602694931073e-01 -3.913722745727e-02
6.129032258065e-01 9.354838709677e-01 8.064516129032e-01 5.217895328310e-01 2.609051511032e-01 -3.923285564295e-02
6.451612903226e-01 9.354838709677e-01 8.064516129032e-01 5.241047294063e-01 2.620626651152e-01 -3.940704546364e-02
6.774193548387e-01 9.354838709677e-01 8.064516129032e-01 5.281644072540e-01 2.640923422087e-01 -3.971249797731e-02
7.096774193548e-01 9.354838709677e-01 8.064516129032e-01 5.350667640320e-01 2.675432677743e-01 -4.023181605030e-02
7.419354838710e-01 9.354838709677e-01 8.064516129032e-01 5.464964694603e-01 2.732577597863e-01 -4.109171185973e-02
7.741935483871e-01 9.354838709677e-01 8.064516129032e-01 5.649880967619e-01 2.825030841963e-01 -4.248281885428e-02
8.064516129032e-01 9.354838709677e-01 8.064516129032e-01 5.942881480777e-01 2.971524675474e-01 -4.468691839234e-02
8.387096774194e-01 9.354838709677e-01 8.064516129032e-01 6.398460857009e-01 3.199306130273e-01 -4.811386796150e-02
8.709677419355e-01 9.354838709677e-01 8.064516129032e-01 7.094726179940e-01 3.547428449550e-01 -5.335110704657e-02
9.032258064516e-01 9.354838709677e-01 8.064516129032e-01 8.142135223591e-01 4.071120239575e-01 -6.122937085577e-02
9.354838709677e-01 9.354838709677e-01 8.064516129032e-01 9.695009694351e-01 4.847542170354e-01 -7.290927017389e-02
9.677419354839e-01 9.354838709677e-01 8.064516129032e-01 1.196670337718e+00 5.983371221107e-01 -8.999535036948e-02
1.000000000000e+00 9.354838709677e-01 8.064516129032e-01 1.524868556049e+00 7.624342780246e-01 -1.146795771723e-01
